,crash_id,year,police_district,crash_date,day_name,primary_street,age,victim_gender,collision_type,hit_and_run,primary_vehicle,secondary_vehicle,arrest_made,investigation_status,time,latitude,longitude,age_group
530,48444,2023,12,2023-03-26,Sunday,Cobbs Creek Parkway,41.0,M,"Unit #1 was travelling Southbound on Cobbs Creek Parkway and crossed into the Northbound travel lane, striking Unit #2. Unit #2 rolled onto it's side. The operator of Uniot #2 was pronounced dead on scene.",0.0,Auto,Auto,Pending,Active Investigation,00:59:00,39.91871947114126,-75.24688720497902,36-45
531,48445,2023,12,2023-03-28,Tuesday,Island Avenue,27.0,M,"Unit #1 was travelling Southbound on Cobbs Creek Parkway crossing Woodland Avenue. Unit #2 (pedestrian) was crossing the intersection from east to west against a red signal when he was struck by Unit #1. After impact, the pedestrian landed adjacent to the Northbound curb on Island Avenue. Approximately 50 seconds later the pedestrian was struck by a Northbound vehicle that did not stop. The pedestrian was pronounced dead on scene.",1.0,Auto,Pedestrian,Pending,Active Investigation,02:08:00,39.91718536043349,-75.24631047250315,26-35
532,48446,2023,3,2023-04-01,Saturday,Lombard Street,31.0,F,"Unit #1 was stopped on W/B Lombard Street at Broad Street for a red signal. Unit #2 (pedestrian) was crossing Lombard Street walking southbound when Unit #2 drove through the intersection, turning left onto S/B Broad  striking the pedestrian. The pedestrian was transported to Jefferson Hospital and pronounced dead on April 2, 2023.",0.0,Auto,Pedestrian,Pending,Active Investigation,23:07:00,39.94467366691335,-75.16534317286298,26-35
533,48447,2023,35,2023-04-02,Sunday,Roosevelt Boulevard,36.0,M,An unidentified latino male was found lying in the southbound inner drive of the Roosevelt Boulevard on the Tacony Creek Park overpass. The male was pronounced dead on-scene by PFD Medics.,1.0,Auto,Pedestrian,Pending,Active Investigation,02:17:00,40.02646805615656,-75.11573494455357,36-45
534,48448,2023,12,2023-04-04,Tuesday,4701 Fort Mifflin Road,16.0,M,"Unit #1 was driven northbound on Fort Mifflin Road, failed to negotiate the left hand curve and crossed into the southbound lanes, striking Unit #2 head-on. The rear passenger was transported to Presbyterian Hospital and pronounced dead on April 5, 2023.",0.0,Auto,Auto,Pending,Active Investigation,21:42:00,39.8936140534564,-75.21044278252518,0-18
535,48449,2023,15,2023-04-04,Tuesday,Robbins Street,67.0,F,"Unit #1 SEPTA bus was southbound on Torresdale Avenue, turning left onto Robbins Avenue while Uniot #2 pedestrian was crossing Robbins Avenue walking northbound. The bus struck the pedestrian in the crosswalk. The pedestrian was pronounced dead on 4/6/23.",0.0,Auto,Pedestrian,Pending,Active Investigation,17:16:00,40.02025979983899,-75.05351585322188,66-75
536,48450,2023,2,2023-04-09,Sunday,Bustleton Ave.,48.0,M,Unit #1 was southbound on Bustleton Avenue crossing Roosevelt Boulevard when he struck a light pole in the median between the  inner and outer southbound Roosevelt Boulevard drives. The driver was transported to Jefferson Torresdale hospital where he was pronounced dead. No other occupants in the vehicle.,0.0,Auto,Fixed object,No,The deceased was the operator of the vehicle which caused the crash.,03:15:00,40.03458002495862,-75.07122843644211,46-55
537,48451,2023,19,2023-04-10,Monday,5941 Market St.,32.0,M,Unit #2 was westbound on Market St. Unit #1 was standing on a concrete island separating the east and west lanes. Unit #1 stepped into the roadway striking the left side (8 o'clock position) of Unit #2 as it passed. Unit #1 was pronounced dead on 4/12/23 at Presbyterian Hospital.,0.0,Pedestrian,Auto,No,The deceased was the cause of the crash.,01:54:00,39.962173951380095,-75.24039925494134,26-35
538,48452,2023,2,2023-04-17,Monday,Adams Ave.,40.0,M,"Unit #2 entered Adams Ave from behind a parked utility truck atttempting to cross southbound. Unit #1 was westbound on Adams Ave and struck Unit #2. Unit #2 was thrown into the air and struck Unit #3, who was eastbound on Adams Ave. Unit #2 was pronounced dead at AEMC.",0.0,Auto,Pedestrian,No ,Active Investigation,22:08:00,40.03267038909291,-75.10643360724376,36-45
539,48453,2023,35,2023-04-23,Sunday,5649 N. Mascher St.,47.0,M,"Unit #2 exited a double parked vehicle southbound on Mascher St and walked into the path of Unit #1, who was southbound on Mascher St when it struck Unit #2. Unit #1 fled the scene. Medic 29 transported Unit #2 to AEMC where he was pronounced dead at 02:33 hrs. by Dr. Sabalik.",1.0,Auto,Pedestrian,No,Active Investigation,02:09:00,40.03573349996335,-75.12417726735883,46-55
540,48454,2023,12,2023-04-13,Thursday,7000 Cobbs Creek Pkwy,58.0,F,"Unit #1 was westbound on Cobbs Creek Pkwy when it struck Unit #2, who was in the road panhandling. Unit #1 fled the scene. PFD Medic 19 transported Unit #2 to Lanenau Hospital wher she was pronounced dead by Dr. Ching at 14:49 hrs. on 4/23/2023.",1.0,Auto,Pedestrian,No,Active Investigation,10:46:00,39.92410605815016,-75.24551579456264,56-65
541,48455,2023,22,2023-05-04,Thursday,2600 N. Broad St.,35.0,M,Unit #1 was traveling south on the 2600 block of Broad St. when it struck Unit #2 who was standing/walking in the southbound lanes of Broad St. Unit #1 fled the scene and located several hours later. Unit #2 was pronounced dead on scene by PFD Medic 31.,1.0,Auto,Pedestrian,No,Active Investigation,22:02:00,39.99236214324981,-75.15495185253731,26-35
542,48456,2023,6,2023-05-06,Saturday,600 N. 7th St.,25.0,M,"Unit #1 was traveling north on the 600 block of 7th St at a high rate of speed when it struck a utility pole and then an apartment building. The operator was extracted by witnesses. He was transoprted to Jefferson Hospital by Medic 1, where he was pronounced dead by Dr. Torres.",0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,03:09:00,39.96313865824908,-75.14957193649862,19-25
543,48457,2023,2,2023-05-07,Sunday,Van Kirk Street,33.0,M,Unit #1 (stolen) was southbound on Van Kirk St when it disregarded the stop sign at Loretto Ave striking Unit #2. Unit #2 (E-Bicycle) was eastbound on Loretto Ave when it disregarded the stop sign at Van Kirk St and was struck by Unit #1. Unit #1 fled the scene. PFD Medic 42 pronounced Unit #2 dead on scene.,1.0,Auto,E-Bicycle,Pending,Active Investigation,21:08:00,40.03405808622753,-75.08478967298119,26-35
544,48458,2023,6,2023-05-09,Tuesday,1348 Arch Street,38.0,F,Unit #1 was westbound on the 1300 block of Market St when it struck Unit #2 and her 3 children. Unit #1 fled the scene. Unit #1 was pronounced dead. Eight yro is in critical condition. Eleven yro suffered a broken leg. Ten yro suffered minor injuries. Unit #1 located & arrested,1.0,Auto,Pedestrian,Yes,"Charges: Involuntary Manslaughter, Homicide by Vehicle, Agg. Assault,Accident Involving Death, Simple Assault, REAP",22:01:00,39.95414408506061,-75.16107282720702,36-45
545,48459,2023,8,2023-05-11,Thursday,8901 Frankford Ave.,60.0,M,Unit #1 was traveling south on Frankford Ave. with a green traffic signal at Placid St. when Unit #2 (Wheelchair bound) rolled into the road way against a red traffic signal. Unit #1 struck Unit #2. Unit #1 cooperated with police. Unit #2 was pronounced dead at Jefferson Torresdale Hospital.,0.0,Auto,Pedestrian,No,Active Investigation,20:59:00,40.050617349931066,-75.01015162017772,56-65
546,48460,2023,22,2023-05-18,Thursday,Cecil B. Moore Ave.,52.0,F,Unit #1 was stopped for a red traffic signal westbound on Cecil B Moore at Broad. Unit #1 proceeded west when the signal turned green. Unit #2 was walking across Cecil B Moore southbound at Broad St. and was struck by Unit #1. Unit #2 was transported to Temple Hospital where she was pronounced dead at 09:18 hrs.,0.0,Auto,Pedestrian,No,Active Investigation,08:55:00,39.97871707139191,-75.15791777115058,46-55
547,48461,2023,17,2023-05-22,Monday,3605 Grays Ferry Ave.,32.0,M,Unit #1 was traveling westbound on Grays Ferry Ave and made a right turn into a Waste Management lot when it struck Unit #2 with the rear trailer. Unit #2 was traveling west on Grays Ferry Ave in the bike lane when it was struck by Unit #1. Unit #2 was pronounced dead on scene by PFD Medics.,0.0,Auto,E-Scooter,No,Active Investigation,07:51:00,39.94134897295225,-75.20236104693187,26-35
548,48462,2023,16,2023-05-25,Thursday,5129 Market St.,29.0,M,"Unit #2 was eastbound on Market St making a left turn onto Paxon St when it was struck by Unit #1, who was traveling westbound on Market St. Unit #1 was pronounced dead at Penn Presbyterian Hospital by Dr. Blank at 22:06 hrs.",0.0,Motorcycle,Auto,No ,Active Investigation,21:08:00,39.96001670135748,-75.22298915013607,26-35
549,48463,2023,24,2023-05-26,Friday,2700 N. Tulip St.,53.0,M,Male was discovered on the 2700 block of Tulip St. Medic 46 Transported to Temple Hospital. Police were never dispatched. Male was pronounced dead at Temple Hospital on 5/31/2023. M.E. notified CID on 6/2/2023 that the male dies from being struck by a vehicle. Male was a Jon Doe until 6/9/2023.,1.0,Auto,Pedestrian,No,Active Investigation,15:33:00,39.983530025191406,-75.11909503308539,46-55
550,48464,2023,19,2023-05-27,Saturday,N. 63rd St.,56.0,M,Unit #1 was northbound on 63rd St crossing Market St when it struck Unit #2. Unit #2 was traveling south on 63rd St turning left onto Market St when struck by Unit #1. Unit #1 remained on location. Unit #2 died at Penn Presbyterian Hospital from injuries.,0.0,Auto,Bicycle,No,Active Investigation,06:55:00,39.96275833656657,-75.24672858999585,56-65
551,48465,2023,25,2023-05-28,Sunday,Broad St.,44.0,M,"Unit #1 was traveling north on Broad St crossing Erie Ave with a green traffic signal when it truck Unit #2, who was crossing Broad St eastbound at Erie Ave, disregarding a red traffic signal. Unit #1 fled the scene. Unit #2 was pronounced dead at Temple University Hospital.",1.0,Auto,Pedestrian,No,Active Investigation,01:29:00,40.00995982164197,-75.15053544885716,36-45
552,48466,2023,15,2023-05-30,Tuesday,Harbison Ave.,31.0,M,Unit #1 was westbound on Benner St. when it disregarded a red traffic signal at Harbison Ave. striking Unit #2. Unit #2 was southbound on Harbison Ave crossing Benner St when struck. The operator of Unit #1 was pronounced dead at the scene. Operator of Unit #2 transported to the hospital in stabel condition with two (2) broken legs.,0.0,Auto,Auto,No,The deceased was the cause of the crash.,09:16:00,40.02517679595414,-75.06271603943978,26-35
553,48467,2023,15,2023-06-07,Wednesday,Aramingo Ave.,22.0,M,"Unit 1 was southbound on Aramingo Ave when it struck Unit 2, who was north on Aramingo Ave turning left onto Wakeling St. Unit 1 was pronounced dead at the scene by PFD Medic 32.",0.0,Motorcycle,Auto,No,Active Investigation,06:22:00,40.00980414972748,-75.07151038163573,19-25
554,48468,2023,39,2023-06-10,Saturday,5900 Lincoln Dr.,56.0,M,Unit #1 was traveling north on the 5900 block of Lincoln Dr when a tree fell on it. The operator of Unit #1 was transported to AEMC where he was pronounced dead by Dr. Strain at 23:03 hrs. The passenger of Unit #1 was listed in stable condition at AEMC.,0.0,Auto,Tree,No,Fallen Tree- storm related,22:03:00,40.029879916597295,-75.18797572135495,56-65
555,48469,2023,35,2023-06-19,Monday,5100  Ogontz Ave.,17.0,F,Units #1 & 2 were southbound on the 5100 block of Ogontz Ave. Unit #1 attempted to pass Unit #2 on the shoulder and made contact with Unit #2. Unit #1 then struck Unit #3 and a utility pole. The operator of Unit #1 was pronounced dead at AEMC on 6/20/2023 at 14:00hrs.,0.0,Auto,Auto,No,Active Investigation,22:37:00,40.03139631212714,-75.15237247354689,0-18
556,48470,2023,24,2023-06-21,Wednesday,Luzerne St.,55.0,M,"Unit #2 was southbound on Claridge making a right turn to westbound on Luzerne when it was struck by Unit #1, who was westbound on Luzerne. Unit #1 operator was pronounced dead at Temple Hospital at 19:00hrs. Unit #2 fled the scene and arrested later that day. ",1.0,Motorcycle,Auto,Yes,"Charges: Homicide by Vehicle, Accident Involving Death, REAP",17:17:00,40.00807150293047,-75.10400205824585,46-55
557,48471,2023,16,2023-06-25,Sunday,Girard Ave.,75.0,F,Unit #1 was eastbound on Girard crossing 41st with a green traffic signal when it struck Unit #2. Unit #2 attempted to cross Girard northbound against a red traffic signal when struck by Unit #1. Unit #2 was pronounced dead at Presbyterian Hospital. ,0.0,Auto,Pedestrian,No,Active Investigation,12:43:00,39.97388884039036,-75.2064366774986,66-75
558,48472,2023,26,2023-06-25,Sunday,1700 N. 2nd St.,54.0,M,Unit #1 was southbound on the 1700 block of N. 2nd St. on a white dirt bike when he lost control and struck a utility pole. Unit #1 operator was pronounced dead at Temple Hospital at 20:45hrs. The dirt bike was taken from the scene prior to police arrival. ,0.0,Motorcycle,Fixed Object,No,The deceased was the cause of the crash.,20:13:00,39.97630423292633,-75.13831318512875,46-55
559,48473,2023,39,2023-06-18,Sunday,Broad St. ,52.0,M,"Unit #1 was north on Broad St at a high rate of speed when he lost control entering the southbound lanes striking Unit #2, then mounting the sidewald striking Units #3 & 4. Unit #3 was admitted at Temple Hospital and died from his injuries on 6/28/2023.",0.0,Auto,Pedestrian,No,Active Investigation,23:08:00,40.00928830886112,-75.15124868850394,46-55
560,48474,2023,25,2023-05-08,Monday,4300 N. Front St.,37.0,M,Unit #1 was reported to be a white pick-up truck that struck a utility pole on the 4300 block of N. Front St. The operator was transported to Temple Hospital where he was pronounced dead on 6/4/2023. CID was notified on 6/27/2023.,0.0,Auto,Fixed Object,No,Active Investigation,16:30:00,40.01562600744988,-75.1256367362548,36-45
561,48475,2023,15,2023-07-03,Monday,7709 N. Roosevelt Blvd.,30.0,M,Unit #1 was traveling norh on the 7700 block of Roosevelt Blvd at a high rate of speed when he lost control striking a light pole and a tree. The operator of Unit #1 was pronounced dead on the scene by Medic 38,0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,00:50:00,40.051988073178975,-75.05008250756934,26-35
562,48555,2024,8,2024-02-25,Sunday,12600 Knights Road,22.0,M,"Unit #1 travelling southbound on Knights Road at a high rate of speed, lost control and struck a tree. The operator was transported to Jefferson Torresdale Hospital and pronounced dead at 2:38am.",0.0,Auto,Tree,No,The deceased was the cause of the crash.,02:30:00,40.09410929030635,-74.96130226256611,19-25
563,48476,2023,15,2023-07-05,Wednesday,Roosevelt Blvd.,28.0,M,"Unit #1 (Motorcycle) was travelling N/B on Roosevelt Blvd. in the center drive when the operator disregarded a red signal, striking Unit #2 who was E/B on Ryan Ave. The operator of Unit #1 was transported to Jefferson-Torresdale Hospital. He was pronounced dead at 5:05pm.",0.0,Motorcycle,Auto,No,Active Investigation,16:40:00,40.05433358726784,-75.049511857941,26-35
564,48477,2023,18,2023-07-08,Saturday,Chestnut St.,30.0,M,Unit #1 (Motoccycle) was travelling E/B on Chestnut St when the operator disregarded a red signal and struck Unit #2 who was S/B on 52nd St. The operator of the motorcycle was pronounced dead on location at 1:52am.,0.0,Motorcycle,Auto,No,Active Investigation,01:44:00,39.95848593990565,-75.22518918847601,26-35
565,48478,2023,1,2023-07-08,Saturday,2300 Penrose Avenue,32.0,M,"Unit #1 was travelling W/B on Pattison Ave turning left onto S/B Penrose Ave travelling on the wrong side of Penrose Avenue. Unit #1 struck a parked, unattended front-end loader. Driver and front seat passenger were pronounced dead on location at 3:36am. 3 rear passengers were injured, one critically. Investigation is on-going.",0.0,Auto,Front-end loader,No,Active Investigation,03:34:00,39.90750182713551,-75.19010012421337,26-35
566,48479,2023,1,2023-07-08,Saturday,2300 Penrose Avenue,28.0,F,"Unit #1 was travelling W/B on Pattison Ave turning left onto S/B Penrose Ave travelling on the wrong side of Penrose Avenue. Unit #1 struck a parked, unattended front-end loader. Driver and front seat passenger were pronounced dead on location at 3:36am. 3 rear passengers were injured, one critically. Investigation is on-going.",0.0,Auto,Front-end loader,No,Active Investigation,03:34:00,39.90750182713551,-75.19010012421337,26-35
