objectid,year,district,dc_number,date_,primary_st,secondary_,age,sex,crash_type,hit_____ru,veh1,veh2,arrest_yes,investigat,dc_key,point_x,point_y,time_of_day__24hrs_,lat,lng
48478,2023,01,012550,2023-07-08 04:00:00+00,2300 Penrose Avenue,,32,M,"Unit #1 was travelling W/B on Pattison Ave turning left onto S/B Penrose Ave travelling on the wrong side of Penrose Avenue. Unit #1 struck a parked, unattended front-end loader. Driver and front seat passenger were pronounced dead on location at 3:36am. 3 rear passengers were injured, one critically. Investigation is on-going.",No,Auto,Front-end loader,No,Active Investigation,202301012550,-75.19010012,39.90750183,03:34:00,39.907501827135505,-75.19010012421337
48479,2023,01,012550,2023-07-08 04:00:00+00,2300 Penrose Avenue,,28,F,"Unit #1 was travelling W/B on Pattison Ave turning left onto S/B Penrose Ave travelling on the wrong side of Penrose Avenue. Unit #1 struck a parked, unattended front-end loader. Driver and front seat passenger were pronounced dead on location at 3:36am. 3 rear passengers were injured, one critically. Investigation is on-going.",No,Auto,Front-end loader,No,Active Investigation,202301012550,-75.19010012,39.90750183,03:34:00,39.907501827135505,-75.19010012421337
48480,2023,07,018183,2023-07-15 04:00:00+00,Bustleton Avenue,Rennard St.,32,F,Unit #1 travelling S/B on Bustleton Avenue struck Unit #2 who was E/B on Rennard Avenue. Unit #2 then rotated counter-clockwise ejecting two(2) passengers. A 32yro female was pronounced dead on scene. An 11yro died at the hospital on 7/22/2023. Two (2) other individuals invloved sustained minor injuries.,No,Auto,Auto,Pending,Active investigation,202307018183,-75.01987603,40.11667248,20:19:00,40.11667248197032,-75.01987602986743
48481,2023,07,018187,2023-07-15 04:00:00+00,Roosevelt Blvd,Solly Avenue,24,M,Unit #1 was W/B on Solly Avenue crossing Roosevelt Blvd disregarding a red signal when it struck Unit #2 which was S/B on Roosevelt Blvd with a green signal. Unit #1 rolled over after primary contact and the driver was ejected. 24 year old male driver (Unit #1) pronounced dead on scene.,No,Auto ,Auto,No,Active Investigation,202307018187,-75.04465279,40.05920920,21:57:00,40.059209196385915,-75.04465278674006
48482,2023,22,030205,2023-05-29 04:00:00+00,Huntingdon St.,17th St.,71,F,"Unit #1 was westbound on Huntingdon St. turning left to southbound 17th St. when it struck Unit #2, who was crossing 17th St. from the southwest corner to the southeast corner in the crosswalk. Unit #1 fled the scene. Unit #2 was transported to Temple Hospital where she was pronounced dead on 7/6/2023.",Yes,Auto,Pedestrian,No,Active Investigation,202322030205,-75.15972277,39.99298007,16:38:00,39.99298007438429,-75.15972277161156
48483,2023,25,040662,2023-07-06 04:00:00+00,2751 N. Broad St.,,35,F,Unit #1 was northbound in the left lane of Broad St. when it struck Unit #2 and fled the scene. Unit #2 was napping on the highway in the left northbound lane of Broad St. when struck by Unit #1. Unit #2 was pronounced dead on scene by PFD Medic 8 at 03:41 hrs.,Yes,Auto,Pedestrian,No,Active Investigation,202325040662,-75.15423812,39.99553259,03:29:00,39.9955325930285,-75.15423812452252
48484,2023,24,049396,2023-07-18 04:00:00+00,3000 Aramingo Ave.,Ann St.,69,M,Unit #1 was northbound on the 3000 block of Aramingo approaching Ann St when Unit #2 attempted to cross Aramingo mid-block. PFD Medic 21 transported Unit #2 to Temple University Hospital where he was pronounced dead by Dr. Anderson at 23:59 hrs.,No,Auto,Pedestrian,No,Active Investigation,202324049396,-75.11156098,39.98579704,23:11:00,39.985797038690436,-75.11156098330449
48485,2023,24,047957,2023-07-04 04:00:00+00,Frankford Ave.,Wishart St.,45,M,Unit #1 struck Unit #2 in the area of Frankford Ave. and Wishart St. on 7/4/2023 at 00:48 hrs. PFD Medic 8B transported Unit #2 to Temple Hospital. A crash report was filed on 7/13/2023. Unit #2 was pronounced dead at Temple Hospital by Dr. Magarinos on 7/16/2023 at 23:50 Hrs.,No,Auto,Pedestrian,No,Active Investigation,202324047957,-75.11281020,39.99200604,00:48:00,39.9920060390755,-75.11281020339236
48486,2023,02,033451,2023-07-21 04:00:00+00,7400 Roosevelt Blvd.,,72,F,Both Units #1 & 2 are SEPTA buses and were both traveling south on the 7400 block of Roosevelt Blvd. when Unit #1 struck the rear of Unit #2. Both buses sustained moderate damage. There were numerous injuries. A passenger was pronounced dead at Nazareth hospital at 14:05 hrs.,No,Auto,Auto,No,Active Investigation,202302033451,-75.05246793,40.04788372,12:12:00,40.04788372311718,-75.05246792642792
48487,2023,25,044276,2023-07-22 04:00:00+00,119 E. Allegheny Ave.,,44,M,Unit #1 was westbound on the 100 block of E. Allegheny Ave. when it struck the rear of Unit #2 at a high rate of speed. Unit #2 was stopped in traffic westbound on Allegheny Ave. Unit #1 then struck Unit #3 which was parked unattended along the north curb line. PFD Medic 8 transported the operator of Unit #1 to Temple Hospital where he was pronounced dead at 04:09 hrs.,No,Motorcycle,Auto,No,The deceased was the cause of the crash.,202325044276,-75.12857649,39.99855939,03:12:00,39.998559392593975,-75.12857649496688
48488,2023,08,025981,2023-07-28 04:00:00+00,Woodhaven Rd.,Byberry Rd.,16,M,Unit #2 was westbound on Woodhaven at Byberry when he was struck by Unit #1 who was also westbound on Woodhaven. Unit #1 fled the scene. Unit #2 was transported to Jefferson Torresdale Hospital where he was pronounced dead at 04:53 hrs. by Dr. Maceyko.,Yes,Auto,Bicyclist,No,Active investigation,202308025981,-74.97648353,40.09126533,04:17:00,40.09126532731465,-74.97648353425583
48489,2023,12,045049,2023-07-19 04:00:00+00,7300 Buist Ave.,,83,M,Unit #2 was discovered unresponsive on the highway. Medic 9 transported him to Penn Presbyterian Hospital where he was pronounced dead on 7/29/2023 at 17:17 hrs. Unit #1 fled scene.,Yes,Auto,Pedestrian,No,Active investigation,202312045049,-75.24060503,39.91280633,21:05:00,39.912806325316794,-75.24060503454844
48490,2023,35,048673,2023-07-29 04:00:00+00,6344 N. 8th St.,,50,M,Unit #2 was having a medical emergency on the lying the highway when Unit #1 pulled up to help and ran over Unit #2. Unit #1 fled the scene. PFD Medic 29 transported Unit #2 to AEMC where he was pronounced dead by Dr. Strain at 02:05 hrs.,Yes,Auto,Pedestrian,No,Active investigation,202335048673,-75.13404729,40.05010115,01:15:00,40.05010115141952,-75.13404728652645
48491,2023,35,049220,2023-07-31 04:00:00+00,Broad St.,Duncannon Ave.,56,M,"Unit #2 was northbound on Broad turning left to west on Duncannon when it was struck by Unit #1, who was southbound on Broad. PFD Medic 28 transported Unit #1 to AEMC where he was pronounced dead by Dr. Goldberger at 21:31 hrs.",No,Motorcycle,Auto,No,Active investigation,202335049220,-75.14622980,40.03219489,20:30:00,40.0321948901637,-75.14622979784521
48492,2023,15,058357,2023-08-01 04:00:00+00,6000 Harbison Ave.,Benner Street,34,F,"Unit #2 was southbound crossing the 6000 block of Harbison mid-block when she was struck by Unit #1, who was eastbound on Harbison. PFD Medic 37 transported Unit #2 to Jefferson Toresdale Hospital where she was pronounced dead by Dr. Hagendorf at 23:19hrs.",No,Auto,Pedestrian,No,Active investigation,202315058357,-75.06280475,40.02441146,22:46:00,40.02441145733256,-75.0628047503404
48493,2023,07,020081,2023-08-02 04:00:00+00,Roosevelt Blvd.,Conwell Ave.,19,M,"Unit #1 was northbound on Roosevelt Blvd. making a left turn to westbound Conwell Ave. with a green turn arrow when it struck Unit #2, who disregarded a red traffic signal southbound on Roosevelt Blvd. at Conwell Ave. Unit #2 was pronounced dead at Thomas Jefferson Hospital - Torresdale Campus by Dr. Bartle at 21:13 hrs.",No,Auto,Motorcycle,No,The deceased was the cause of the crash.,202307020081,-75.02110789,40.08912532,20:31:00,40.08912532037738,-75.02110788810461
48494,2023,01,014411,2023-08-04 04:00:00+00,FDR Drive,3900  S. Broad St.,37,M,Unit #1 struck Units #2 (Bicyclist) & 3 (Pedestrian). Unit #1 & 3 were transported to Penn Presbyterian Hospital in stable condition. Unit #2 was transported to Thomas Jefferson Hospital and was pronounced dead by Dr. Kittle at 22:35 hrs.,Yes,Auto,Bicyclist,No,Active investigation,202301014411,-75.17501868,39.90151139,18:25:00,39.901511394224784,-75.17501867688188
48495,2023,25,048054,2023-08-07 04:00:00+00,Hunting Park Ave.,6th St.,41,M,"Unit #2 was eastbound on Hunting Park Ave. turning left to northbound 6th St when it was struck by Unit #1, who was traveling west on Hunting Park. PPD transported the operator of Unit #1 to Temple Hospital where he was pronounced dead at 17:41 hrs by Dr. Novack.",No,Motorcycle,Auto,No,Active investigation,202325048054,-75.13716586,40.01530874,17:06:00,40.015308740430996,-75.1371658629166
48496,2023,12,049470,2023-08-09 04:00:00+00,6067 Passyunk Ave.,61st St.,70,M,Unit #1 was westbound on Passyunk with a green traffic signal at 61st. Unit #1 continued through the intersection and struck Unit #2 approx. 115' west of the intersection. Unit #2 was pronouced dead by Dr. Kaufman at 05:43 hrs. at Penn Presbyterian Hospital.,No,Auto,Pedestrian,No,Active investigation,202312049470,-75.20875812,39.91828338,05:15:00,39.91828338365826,-75.20875812387455
48497,2023,02,037098,2023-08-10 04:00:00+00,Tyson Avenue,Roosevelt Blvd.,30,M,"Unit #1 was southbound on Roosevelt Blvd. and disregarded a red traffic signal at Tyson Ave. striking Unit #2, who was westbound on Tyson Ave. crossing Roosevelt Blvd. Passenger of Unit #1 is in critical condition at Jefferson Hospital-Torresdale. Operator of Unit #1 was pronounced dead at Jefferson Hospital-Torresdale by Dr. Singh on 8/11/2023 at 05:24 hrs.",No,Motorcycle,Auto,No,Active investigation,202302037098,-75.05901939,40.04060111,22:45:00,40.04060110555752,-75.0590193895325
48498,2023,15,057693,2023-07-28 04:00:00+00,2300 Adams Ave.,,58,M,"Unit #1 was eastbound on the 2200 block of Adams Ave when it crossed into the westbound lanes striking Unit #2, who was traveling west on Adams Ave. Both operators were treated at Temple Hospital. The operator of Unit #1 was pronounced dead by Dr. Mualem on 8/8/2023 at 11:20 hrs.",No,Auto,Auto,No,Active investigation,202315057693,-75.08654329,40.00580757,14:15:00,40.00580757340052,-75.08654329408921
48499,2023,24,045033,2023-07-03 04:00:00+00,1001 E. Erie Ave.,,31,M,Unit #1 was traveling west on the 1000 block of E. Erie Ave. when it struck Unit #2. Unit #1 fled the scene. PFD Medic 2B transported Unit #2 to Temple Hospital in critical condition. Dr. Patel pronounced Unit #2 dead on 7/9/2023 at 17:19 hrs.,Yes,Auto,Pedestrian,No,Active investigation,202324045033,-75.10890003,40.00566630,05:33:00,40.00566629611341,-75.1089000323017
48500,2023,22,047114,2023-08-12 04:00:00+00,Kelly Drive,Fountain Green Dr.,51,M,Unit #1 was eastbound on Kelly Dr. at a high rate of speed negotiating a curve when it made contact with the curb. The operator was ejected striking a pole. PFD Medic 25 pronounced the operator dead on scene at 01:18 hrs.,No,Motorcycle,Fixed Object,No,The deceased was the cause of the crash.,202322047114,-75.19800362,39.98063046,01:08:00,39.98063046329536,-75.19800362106784
48501,2023,25,051065,2023-08-21 04:00:00+00,Lehigh Ave.,6th St.,38,M,"Unit #2 was westbound on Lehigh Ave and disregarded a red traffic signal at 6th St when it was struck by Unit #1, who  was southbound on 6th St at a high rate of speed entering the intersection on a yellow traffic signal. PFD Medic 15 pronounced the operator of Unit #1 dead on scene at 03:24 hrs.",Yes,Auto,Dirt-bike,No,Active investigation,202325051065,-75.14214846,39.99239627,03:22:00,39.992396272163546,-75.14214845509491
48502,2023,24,058187,2023-08-22 04:00:00+00,Castor Ave.,Aramingo Avenue,37,M,"Unit #1 was eastbound on Castor Ave at a high rate of speed when it struck Unit #2, who was crossing Castor Ave at Aramingo Ave. Unit #1 fled the scene and was later located. PFD Medic 45 pronounced Unit #2 dead on scene at 00:25 hrs. The operator of Unit #1 was identified and arrested.",Yes,Auto,Pedestrian,Yes,"Charges: Murder, Homicide by Vehicle, Accidents Involving Death, Simple Assault, REAP, Reckless Driving & Unsafe Speed.",202324058187,-75.09452543,39.99461241,00:05:00,39.99461240901048,-75.09452543324039
48503,2023,12,053359,2023-08-26 04:00:00+00,84th St. ,Lindbergh Blvd.,27,F,"Unit #2 was crossing 84th St westbound when she was struck by Unit #1, who was southbound on 84th St. Unit #1 fled the scene. PFD Medic 37 pronounced Unit #2 dead on scene at 02:37 hrs. ",Yes,Auto,Pedestrian,No,Active investigation,202312053359,-75.25235117,39.89762723,02:21:00,39.897627226058,-75.25235116726434
48504,2023,24,059165,2023-08-25 04:00:00+00,Allegheny Ave.,Kensington Ave.,71,M,Unit #1 was westbound on Allegheny Ave crossing Kensington Ave when it struck a support pillar for the SEPTA elevated train. Both occupants were transported to Temple Hospital. The operator was pronounced dead by Dr. Deuer at 18:15 hrs. The passenger was listed in critical condition.,No,Auto,Fixed Object,No,The deceased was the cause of the crash.,202324059165,-75.11335803,39.99652645,17:41:00,39.99652645105698,-75.11335803179401
48505,2023,14,047798,2023-09-05 04:00:00+00,Ivy Hill Rd.,Fayette St.,59,M,The operator of Unit #1 seems to have suffered a medical emergency while driving east on the 1100 block of Ivy Hill Rd. Unit #1 drifted off the right side of the road striking two utility poles and came to rest on a grassy berm on the 1400 block of Ivy Hill Rd. The operator was taken to AEMC where he was pronounced dead by Dr. Kruger at 00:22 hrs.,No,Auto,Fixed Object,No,Active investigation,202314047798,-75.18026478,40.08086109,23:47:00,40.080861091368085,-75.18026478405999
48506,2023,35,057736,2023-09-06 04:00:00+00,Ogontz Ave.,Olney Ave.,57,M,"Unit #1 was traveling south on Ogontz Ave when it struck Unit #2, who was crossing Ogontz Ave westbound at Olney Ave against a red traffic signal. Unit #2 was pronounced dead on scene by PFD Medic 28.",No,Auto,Pedestrian,No,Active investigation,202335057736,-75.14999040,40.03898048,22:34:00,40.03898047490155,-75.14999039928628
48507,2023,06,040591,2023-09-07 04:00:00+00,600 Delaware Ave.,,58,M,"Unit #1 was traveling east on Spring Garden St when the operator suffered a medical emergency drifting into the westbound lanes, crossing Delaware Ave. crashing into a construction site. The operator was prounced dead at Thomas Jefferson Hospital. Two passengers were listed in critical condition, one at Thomas Jefferson Hospital and one at Temple Hospital.",No,Auto,Fixed Object,No,The deceased was the cause of the crash.,202306040591,-75.13717286,39.96026761,18:15:00,39.96026761104853,-75.13717286153157
48508,2023,18,048151,2023-09-09 04:00:00+00,48th St. ,Kingsessing Ave.,46,M,"The intersection of 48th St & Kingsessing Ave is a ""T"" intersection. Unit #1 was south on 48th St. at a high rate of speed when it when through the intersection at Kingsessing Ave. striking Unit #2, parked unattended. PFD Medic 34 pronounced the operator of Unit #1 dead on scene at 19:59hrs.",No,Auto,Auto,No,The deceased was the cause of the crash.,202318048151,-75.21400308,39.94399290,19:57:00,39.94399290275587,-75.21400308008495
48509,2023,03,034982,2023-08-31 04:00:00+00,400 Snyder Ave.,,63,M,Unit #1 was westbound in the 400 block of Snyder Ave passing a legally parked white pick-up truck when the occupant of the truck opened the door. Unit #1 struck the open door. The truck fled the scene. Bicyclist was pronounced dead at Thomas Jefferson University Hospital on 9/5/2023 at 20:41hrs,Yes,Bicyclist,Auto,No,Active investigation ,202303034982,-75.15442486,39.92235561,16:07:00,39.92235561188396,-75.154424859501
